timestamp,action,price,profit_percent,btc_qty
2025-04-03 10:30:00,stop-loss sell,83179.45,-0.6184564622804145,0.0
2025-04-03 21:00:00,buy in,82566.94,-0.6184564622804145,12.111385
2025-04-04 04:15:00,sold out,82678.97,0.1356838463433485,0.0
2025-04-04 05:45:00,buy in,83155.87,0.1356838463433485,12.025609
2025-04-04 10:00:00,stop-loss sell,83677.89,0.6277608544051017,0.0
2025-04-04 15:15:00,buy in,83133.52,0.6277608544051017,12.028842
2025-04-04 23:15:00,sold out,83792.24,0.7923638984611792,0.0
2025-04-05 01:45:00,buy in,84041.83,0.7923638984611792,11.898837
2025-04-05 03:15:00,sold out,83815.11,-0.2697704226573894,0.0
2025-04-05 09:15:00,buy in,83679.78,-0.2697704226573894,11.950318
2025-04-05 12:00:00,stop-loss sell,83459.43,-0.2633252620884097,0.0
2025-04-05 18:15:00,buy in,83042.0,-0.2633252620884097,12.042099
2025-04-06 06:45:00,sold out,83178.83,0.16477204306255544,0.0
2025-04-07 10:15:00,buy in,77137.45,0.16477204306255544,12.963872
2025-04-08 05:30:00,sold out,79727.14,3.357240873272316,0.0
2025-04-08 11:30:00,buy in,79685.97,3.357240873272316,12.549261
2025-04-08 14:30:00,stop-loss sell,79179.21,-0.63594632781655,0.0
2025-04-09 04:45:00,buy in,76429.45,-0.63594632781655,13.083962
2025-04-09 11:00:00,stop-loss sell,76536.89,0.14057408498948654,0.0
2025-04-09 13:45:00,buy in,77777.61,0.14057408498948654,12.857171
2025-04-10 03:15:00,stop-loss sell,81573.86,4.880903385948732,0.0
2025-04-10 06:00:00,buy in,82258.96,4.880903385948732,12.15673
2025-04-10 07:30:00,stop-loss sell,81543.49,-0.8697775901859162,0.0
2025-04-10 10:00:00,buy in,81969.64,-0.8697775901859162,12.199639
2025-04-10 11:15:00,sold out,81735.1,-0.28613032825323126,0.0
2025-04-10 12:30:00,buy in,82084.97,-0.28613032825323126,12.182498
2025-04-10 13:30:00,stop-loss sell,80925.65,-1.4123413823505127,0.0
